dialogueNumber,time,text,emotion_tone_sadness,emotion_tone_joy,emotion_tone_fear,emotion_tone_anger,emotion_tone_disgust,social_tone_openness_big5,social_tone_conscientiousness_big5,social_tone_agreeableness_big5,social_tone_extraversion_big5,social_tone_emotional_range_big5,language_tone_analytical,language_tone_tentative,language_tone_confident
128,"00:09:50,549 --> 00:09:52,509
","I do. You're lucky the bar is open to you.

",0.158272,0.71125,0.120299,0.023424,0.072689,0.050777,0.209855,0.666801,0.584081,0.74411,0.0,0.0,0.0
129,"00:09:52,718 --> 00:09:55,679
","This is outrageous!
I shall report it to <i>The Angriff.</i>

",0.120445,0.052107,0.168225,0.412375,0.349183,0.760775,0.353332,0.6353,0.003327,0.290054,0.0,0.0,0.91171
130,"00:09:58,515 --> 00:10:03,020
","Watching you just now, one would
think you've been doing this all your life.

",0.321411,0.518088,0.120173,0.056213,0.036111,0.193001,0.633572,0.938433,0.383362,0.160394,0.747663,0.0,0.0
131,"00:10:03,186 --> 00:10:06,023
","- What makes you think I haven't?
- Nothing.

",0.153883,0.773351,0.033992,0.071297,0.033396,0.009937,0.098011,0.761887,0.005114,0.004453,0.931994,0.0,0.0
132,"00:10:06,231 --> 00:10:10,193
","- But when you first came, I thought--
- You thought what?

",0.417863,0.354124,0.134178,0.10839,0.051054,0.220664,0.380896,0.892125,0.174429,0.64258,0.970663,0.978371,0.0
133,"00:10:10,652 --> 00:10:12,863
","What right do I have to think?

",0.374679,0.044673,0.093709,0.497658,0.085948,0.030299,0.490527,0.806174,0.203593,0.487532,0.842108,0.0,0.898327
134,"00:10:17,951 --> 00:10:19,202
","May I?

",0.086542,0.480352,0.399822,0.049081,0.06132,0.262981,0.275024,0.603789,0.515963,0.268677,0.0,0.998976,0.0
135,"00:10:20,329 --> 00:10:22,873
","Too bad about those two
German couriers, wasn't it?

",0.772589,0.019245,0.054002,0.085237,0.179188,0.235535,0.019871,0.501087,0.132099,0.019528,0.0,0.920133,0.0
136,"00:10:23,040 --> 00:10:25,709
","They got a lucky break.
Yesterday they were just clerks...

",0.740926,0.08744,0.04162,0.096138,0.069071,0.023131,0.313767,0.596772,0.088701,0.273996,0.0,0.99699,0.0
137,"00:10:25,876 --> 00:10:28,170
","...today they are the honored dead.

",0.452843,0.254269,0.091813,0.030838,0.235713,0.746081,0.501823,0.767026,0.703524,0.567586,0.0,0.0,0.0
138,"00:10:28,754 --> 00:10:32,215
","You are a very cynical person, Rick,
if you'll forgive me for saying so.

",0.08527,0.581376,0.061077,0.132082,0.225814,0.326179,0.053639,0.680396,0.478693,0.031261,0.0,0.0,0.962182
139,"00:10:32,424 --> 00:10:33,550
","I forgive you.

",0.049592,0.702379,0.061015,0.163714,0.080588,0.290921,0.277529,0.597619,0.522585,0.298182,0.0,0.0,0.0
140,"00:10:33,717 --> 00:10:35,385
","- Will you have a drink with me?
- No.

",0.450142,0.242874,0.075746,0.080831,0.214138,0.273232,0.426657,0.709172,0.807386,0.556454,0.0,0.0,0.0
141,"00:10:35,594 --> 00:10:38,555
","I forgot, you never drink with--
I'll have another, please.

",0.685665,0.080193,0.147843,0.100014,0.063399,0.060028,0.558558,0.944009,0.323557,0.566362,0.857009,0.0,0.932568
142,"00:10:39,514 --> 00:10:41,224
","You despise me, don't you?

",0.445046,0.040732,0.171653,0.320778,0.113865,0.280183,0.360929,0.575822,0.598904,0.090807,0.0,0.0,0.0
143,"00:10:41,558 --> 00:10:43,602
","If I gave you any thought,
I probably would.

",0.303128,0.060855,0.315077,0.108105,0.320311,0.524592,0.09444,0.801834,0.056368,0.239188,0.978091,0.999001,0.0
144,"00:10:43,810 --> 00:10:45,103
","But why?

",0.769144,0.059422,0.073228,0.163295,0.033862,0.149538,0.283426,0.588842,0.426707,0.116964,0.0,0.0,0.0
145,"00:10:45,979 --> 00:10:48,231
","Do you object
to the kind of business I do?

",0.250193,0.368474,0.216999,0.138031,0.131699,0.384477,0.220596,0.507987,0.319304,0.549962,0.49129,0.978371,0.0
146,"00:10:48,899 --> 00:10:53,403
","But think of all those poor refugees who
must rot here if I didn't help them.

",0.794122,0.032904,0.053789,0.069258,0.161875,0.581247,0.167238,0.811137,0.005555,0.012454,0.987208,0.0,0.979426
147,"00:10:53,570 --> 00:10:58,158
","That's not so bad. Through ways of
my own, I provide them with exit visas.

",0.174714,0.208821,0.104559,0.467597,0.154832,0.418884,0.273368,0.572186,0.527599,0.315875,0.0,0.0,0.0
148,"00:10:58,367 --> 00:11:00,577
","For a price, Ugarte. For a price.

",0.229904,0.40799,0.023205,0.075533,0.35978,0.145596,0.151967,0.579194,0.460889,0.651463,0.0,0.0,0.0
149,"00:11:02,120 --> 00:11:05,165
","But think of all the poor devils
who can't meet Renault's price.

",0.607533,0.232559,0.050378,0.065628,0.134265,0.162405,0.001531,0.219635,0.043881,0.077572,0.988064,0.0,0.975399
150,"00:11:05,374 --> 00:11:08,752
","I get it for them for half.
Is that so parasitic?

",0.413226,0.181587,0.078849,0.119082,0.31347,0.201199,0.697731,0.541599,0.215851,0.503028,0.596122,0.0,0.0
151,"00:11:08,919 --> 00:11:12,547
","I don't mind a parasite.
I object to a cut-rate one.

",0.40328,0.071084,0.308761,0.102503,0.192354,0.099996,0.003602,0.139209,0.000484,0.009057,0.096699,0.0,0.0
152,"00:11:13,256 --> 00:11:16,093
","Well, after tonight I will be through
with the whole business.

",0.124065,0.648289,0.117479,0.070294,0.115655,0.610809,0.958026,0.969073,0.883075,0.842245,0.243971,0.0,0.0
153,"00:11:16,259 --> 00:11:18,970
","And I'm leaving, finally,
this Casablanca.

",0.691153,0.19864,0.052706,0.066911,0.024914,0.115087,0.171636,0.572239,0.316861,0.004787,0.802429,0.0,0.0
154,"00:11:19,137 --> 00:11:22,224
","Who did you bribe for your visa?
Renault or yourself?

",0.097207,0.32948,0.224789,0.337876,0.096549,0.187593,0.219883,0.465787,0.692692,0.930401,0.0,0.902459,0.0
155,"00:11:22,557 --> 00:11:25,894
","Myself.
I found myself much more reasonable.

",0.124274,0.686297,0.116263,0.054292,0.077747,0.357674,0.091079,0.720432,0.286868,0.002539,0.989679,0.0,0.0
156,"00:11:26,395 --> 00:11:27,437
","Look, Rick.

",0.408303,0.456664,0.058986,0.063361,0.063225,0.352393,0.274196,0.59972,0.545295,0.299663,0.0,0.0,0.0
157,"00:11:28,271 --> 00:11:29,773
","Know what this is?

",0.441475,0.209554,0.190059,0.127142,0.138728,0.550792,0.447176,0.612994,0.53721,0.449154,0.920855,0.0,0.0
158,"00:11:30,232 --> 00:11:33,068
","Something that even you
have never seen.

",0.701494,0.084424,0.145041,0.052504,0.086811,0.12102,0.18833,0.697118,0.083813,0.231179,0.0,0.997591,0.0
159,"00:11:33,276 --> 00:11:36,405
","Letters of transit signed
by General de Gaulle.

",0.291759,0.345237,0.282747,0.087375,0.060496,0.846016,0.225399,0.672402,0.455728,0.452952,0.0,0.987926,0.0
160,"00:11:36,613 --> 00:11:39,866
","Cannot be rescinded.
Not even questioned.

",0.582517,0.111325,0.051503,0.178349,0.180602,0.047426,0.101757,0.437618,0.153101,0.002122,0.0,0.994704,0.0
161,"00:11:40,033 --> 00:11:41,076
","One moment.

",0.242039,0.707154,0.016755,0.041561,0.027214,0.115806,0.27359,0.599034,0.535694,0.201646,0.0,0.0,0.0
162,"00:11:41,284 --> 00:11:44,538
","Tonight I'll be selling those
for more money than I ever dreamed of.

",0.741318,0.107441,0.068756,0.03173,0.129506,0.475344,0.099126,0.785354,0.098136,0.322916,0.0,0.0,0.901164
163,"00:11:44,705 --> 00:11:47,541
","And then, <i>addio,</i> Casablanca.

",0.578532,0.138003,0.076897,0.196416,0.058425,0.403182,0.258778,0.581332,0.43541,0.353701,0.944551,0.0,0.0
164,"00:11:47,958 --> 00:11:50,460
","I have many a friend in Casablanca,
but somehow...

",0.76596,0.108591,0.045009,0.062282,0.093173,0.365118,0.009091,0.843816,0.059778,0.156409,0.0,0.983475,0.0
165,"00:11:50,627 --> 00:11:53,672
","...just because you despise me,
you are the only one I trust.

",0.246035,0.115542,0.184017,0.360892,0.170842,0.398146,0.325884,0.505375,0.133402,0.038382,0.908592,0.966403,0.0
166,"00:11:53,964 --> 00:11:55,757
","Will you keep these for me, please?

",0.347006,0.12393,0.470653,0.130124,0.038861,0.606,0.821215,0.821489,0.854731,0.316898,0.0,0.0,0.0
167,"00:11:55,966 --> 00:11:58,719
","- For how long?
- Perhaps an hour. Perhaps a little longer.

",0.162702,0.190482,0.099236,0.306665,0.341057,0.169407,0.053133,0.615245,0.102646,0.129579,0.0,0.99699,0.0
168,"00:11:58,885 --> 00:12:01,638
","- I don't want them here overnight.
- Don't be afraid of that.

",0.058947,0.009413,0.907848,0.021369,0.039139,0.445874,0.416726,0.574621,0.003701,0.007518,0.0,0.0,0.0
169,"00:12:01,805 --> 00:12:03,432
","Please keep them for me.

",0.323251,0.448161,0.147645,0.08363,0.064676,0.538615,0.473303,0.6934,0.719169,0.255823,0.0,0.0,0.0
170,"00:12:03,640 --> 00:12:05,809
","Thank you.
I knew I could trust you.

",0.078889,0.693465,0.245949,0.047142,0.010865,0.27185,0.237362,0.754046,0.323687,0.529888,0.908592,0.987926,0.0
171,"00:12:06,309 --> 00:12:08,311
","Waiter. I'll be expecting some people.

",0.391996,0.18854,0.111465,0.174489,0.198395,0.744715,0.165558,0.759547,0.594993,0.097769,0.0,0.994704,0.0
172,"00:12:08,478 --> 00:12:11,356
","If anybody asks for me,
I'll be right here.

",0.136512,0.637705,0.218025,0.064802,0.038699,0.598534,0.426755,0.85894,0.777967,0.237015,0.883404,0.983475,0.0
173,"00:12:12,566 --> 00:12:13,608
","Rick...

",0.0,0.0,0.0,0.0,0.0,0.289703,0.274434,0.599483,0.543325,0.291038,0.0,0.0,0.0
174,"00:12:13,817 --> 00:12:15,902
","...I hope you're more impressed
with me now.

",0.26769,0.567767,0.123976,0.069807,0.060847,0.375799,0.312192,0.965824,0.871408,0.00568,0.0,0.0,0.0
175,"00:12:17,237 --> 00:12:20,490
","If you'll forgive me, I'll share my
good luck with your roulette wheel.

",0.054794,0.817418,0.102227,0.041272,0.032888,0.407182,0.339605,0.796338,0.925329,0.821288,0.821551,0.959646,0.0
176,"00:12:20,657 --> 00:12:21,783
","Just a moment.

",0.334223,0.674247,0.025435,0.024997,0.01692,0.124182,0.237914,0.60928,0.521686,0.133046,0.0,0.946222,0.0
177,"00:12:23,827 --> 00:12:27,998
","I heard a rumor those two German
couriers were carrying letters of transit.

",0.637808,0.061765,0.196303,0.057433,0.138591,0.973361,0.037209,0.319232,0.174601,0.217504,0.186171,0.0,0.0
178,"00:12:28,248 --> 00:12:29,666
","Huh?

",0.0,0.0,0.0,0.0,0.0,0.262056,0.274448,0.599474,0.543115,0.306983,0.0,0.0,0.0
179,"00:12:29,833 --> 00:12:34,254
","Oh. I've heard that
rumor too. Poor devils.

",0.762945,0.081237,0.074561,0.09249,0.062242,0.058522,0.04758,0.583758,0.164499,0.029568,0.0,0.0,0.0
180,"00:12:34,463 --> 00:12:38,425
","You're right, Ugarte.
I am a little more impressed with you.

",0.218293,0.681008,0.046691,0.068819,0.087742,0.387266,0.007128,0.949651,0.91543,0.002529,0.0,0.0,0.0
181,"00:12:40,802 --> 00:12:43,180
","[MUFFLED CLAPPING]

",0.099553,0.821373,0.04125,0.049445,0.034074,0.263236,0.273332,0.598851,0.545164,0.242571,0.0,0.0,0.0
182,"00:12:48,477 --> 00:12:49,936
","[SAM SINGS ""KNOCK ON WOOD""]

",0.192288,0.5919,0.185902,0.043666,0.033785,0.260047,0.255688,0.588731,0.565104,0.281336,0.0,0.0,0.0
183,"00:12:50,103 --> 00:12:51,743
","<i>- Say, who's got trouble?
- We got trouble</i>

",0.195762,0.408144,0.250478,0.191973,0.031696,0.056243,0.084209,0.594513,0.078018,0.16367,0.0,0.0,0.0
184,"00:12:51,897 --> 00:12:53,690
","<i>- How much trouble?
- Too much trouble</i>

",0.316628,0.321433,0.205201,0.161521,0.104344,0.025644,0.086951,0.706686,0.266749,0.01808,0.0,0.0,0.0
185,"00:12:53,857 --> 00:12:59,154
","<i>Well, now, don't you frown
Just knuckle down and knock on wood</i>

",0.459681,0.087289,0.332333,0.15653,0.05277,0.290287,0.253716,0.579192,0.490673,0.289593,0.0,0.952443,0.0
186,"00:12:59,821 --> 00:13:01,990
","<i>- Who's unhappy?
- We're unhappy</i>

",0.511392,0.359792,0.058712,0.093362,0.032943,0.034908,0.112835,0.608016,0.361292,0.006251,0.0,0.0,0.0
187,"00:13:02,157 --> 00:13:04,284
","<i>- How unhappy?
- Too unhappy</i>

",0.401099,0.364355,0.033829,0.232195,0.063144,0.009783,0.117517,0.617887,0.33722,0.009624,0.0,0.0,0.0
188,"00:13:04,451 --> 00:13:08,914
","<i>Uh-oh, that won't do
When you are blue just knock on wood</i>

",0.165523,0.218123,0.557396,0.115382,0.040098,0.104637,0.472266,0.692124,0.25092,0.483388,0.0,0.952443,0.0
189,"00:13:10,415 --> 00:13:12,834
","<i>- Who's unlucky?
- We're unlucky</i>

",0.778058,0.058006,0.095795,0.07561,0.081143,0.014636,0.11402,0.606747,0.361945,0.027999,0.0,0.994704,0.0
190,"00:13:13,001 --> 00:13:15,170
","<i>- How unlucky?
- Too unlucky</i>

",0.702775,0.049618,0.079124,0.155431,0.151972,0.001821,0.116171,0.623101,0.310566,0.034916,0.0,0.994704,0.0
191,"00:13:15,337 --> 00:13:19,466
","<i>But your luck will change
If you'll arrange to knock on wood</i>

",0.151615,0.331314,0.51508,0.052214,0.036751,0.062396,0.181445,0.708998,0.322959,0.434451,0.0,0.0,0.890603
192,"00:13:21,009 --> 00:13:23,261
","<i>- Who's got nothing?
- We got nothing</i>

",0.666508,0.09647,0.170765,0.091124,0.046892,0.030268,0.182887,0.612088,0.040011,0.083561,0.0,0.0,0.0
193,"00:13:23,637 --> 00:13:26,014
","<i>- How much nothing?
- Too much nothing</i>

",0.548654,0.237267,0.09173,0.133484,0.097902,0.015611,0.127027,0.743732,0.207993,0.008378,0.0,0.0,0.0
194,"00:13:26,181 --> 00:13:31,353
","<i>Say, nothing's not an awful lot
But knock on wood</i>

",0.329534,0.195845,0.295072,0.215518,0.062103,0.302341,0.00016,0.37822,0.003921,0.000993,0.0,0.865388,0.0
195,"00:13:32,687 --> 00:13:34,481
","<i>- Now who's happy?
- We're happy</i>

",0.037957,0.93628,0.021936,0.014317,0.017035,0.010423,0.111132,0.663547,0.34642,0.163199,0.0,0.0,0.0
196,"00:13:34,648 --> 00:13:36,942
","<i>- Just how happy?
- Very happy</i>

",0.067436,0.934102,0.006998,0.00729,0.026299,0.01741,0.130893,0.652541,0.348714,0.179441,0.0,0.0,0.0
197,"00:13:37,108 --> 00:13:42,280
","<i>That's the way we're gonna say
So knock on wood</i>

",0.313258,0.307336,0.275405,0.130314,0.044377,0.146212,0.156328,0.553144,0.144554,0.554645,0.0,0.0,0.0
198,"00:13:42,614 --> 00:13:45,033
","<i>- Now who's lucky?
- We're all lucky</i>

",0.097519,0.825291,0.048604,0.04061,0.018828,0.026791,0.095807,0.702597,0.231782,0.044521,0.0,0.987926,0.0
199,"00:13:45,200 --> 00:13:47,202
","<i>- Just how lucky?
- Very lucky</i>

",0.207068,0.724246,0.028583,0.041705,0.038586,0.007736,0.105642,0.72492,0.174348,0.034872,0.0,0.999096,0.0
200,"00:13:47,536 --> 00:13:53,250
","<i>Well, smile again and once again
Let's knock on wood</i>

",0.091484,0.736981,0.146068,0.055765,0.049824,0.025774,0.186279,0.754868,0.129735,0.392007,0.080162,0.0,0.0
201,"00:13:59,840 --> 00:14:01,258
","- Hello, Rick.
- Hello, Ferrari.

",0.07813,0.748259,0.066052,0.117028,0.049011,0.170725,0.129805,0.604581,0.444922,0.204975,0.0,0.0,0.0
202,"00:14:01,424 --> 00:14:03,093
","How's business at the Blue Parrot?

",0.337413,0.243199,0.153464,0.10387,0.24655,0.566359,0.325459,0.655281,0.808786,0.66099,0.0,0.0,0.0
203,"00:14:03,260 --> 00:14:05,762
","- Fine, but I'd like to buy your café.
- It's not for sale.

",0.699917,0.060991,0.116002,0.14701,0.061297,0.180666,0.17429,0.354463,0.250621,0.775863,0.0,0.865388,0.0
204,"00:14:05,971 --> 00:14:09,182
","- You haven't heard my offer.
- It's not for sale at any price.

",0.447122,0.120976,0.199517,0.124556,0.181391,0.057842,0.187798,0.405383,0.283896,0.734616,0.0,0.966403,0.0
205,"00:14:09,349 --> 00:14:12,936
","- What do you want for Sam?
- I don't buy or sell human beings.

",0.408508,0.200033,0.149284,0.101937,0.262167,0.12011,0.061335,0.44548,0.026795,0.023701,0.0,0.959646,0.0
206,"00:14:13,103 --> 00:14:15,272
","Too bad.
That's Casablanca's leading commodity.

",0.698123,0.174316,0.04769,0.044121,0.080764,0.326109,0.045901,0.453892,0.657296,0.119471,0.96712,0.0,0.0
207,"00:14:15,438 --> 00:14:17,357
","In refugees alone
we could make a fortune...

",0.519256,0.339412,0.147179,0.023174,0.019446,0.067955,0.085592,0.699411,0.250818,0.198165,0.0,0.987926,0.0
208,"00:14:17,524 --> 00:14:19,526
","...if you'd work with me
in the black market.

",0.254322,0.333446,0.351348,0.106265,0.039061,0.69593,0.358229,0.606139,0.985068,0.898636,0.883404,0.0,0.0
209,"00:14:19,693 --> 00:14:22,112
","Suppose you run your business
and let me run mine.

",0.208171,0.315611,0.196863,0.337975,0.046776,0.184997,0.684072,0.687508,0.929071,0.874656,0.117548,0.978371,0.0
210,"00:14:22,904 --> 00:14:25,365
","Suppose we ask Sam.
Maybe he'd like to make a change.

",0.544206,0.26302,0.119041,0.065296,0.095669,0.020963,0.048633,0.639515,0.10862,0.193396,0.0,0.998015,0.0
211,"00:14:25,532 --> 00:14:26,616
","Suppose we do.

",0.435032,0.425114,0.082982,0.120422,0.037843,0.106566,0.283313,0.598335,0.514606,0.435998,0.0,0.994446,0.0
212,"00:14:26,783 --> 00:14:29,160
","When will you realize
that in this world today...

",0.693961,0.128344,0.046232,0.098829,0.095975,0.057541,0.684863,0.885288,0.464971,0.406945,0.0,0.0,0.0
213,"00:14:29,327 --> 00:14:31,788
","...isolationism is no longer
a practical policy?

",0.685554,0.11631,0.136025,0.108406,0.053028,0.568704,0.139002,0.442267,0.333458,0.22364,0.0,0.0,0.0
214,"00:14:32,038 --> 00:14:34,708
","Sam, Ferrari wants you to work for him
at the Blue Parrot.

",0.503923,0.271243,0.087254,0.084377,0.120449,0.058157,0.261077,0.766427,0.562323,0.695298,0.0,0.0,0.0
215,"00:14:34,875 --> 00:14:35,959
","Oh, I like it fine here.

",0.464819,0.390283,0.104626,0.085516,0.049394,0.703264,0.683621,0.86527,0.189477,0.34268,0.0,0.75152,0.0
216,"00:14:36,167 --> 00:14:37,544
","He'll double what I pay you.

",0.205986,0.379226,0.088851,0.241692,0.192096,0.290458,0.616941,0.774035,0.572827,0.941977,0.0,0.0,0.0
217,"00:14:37,711 --> 00:14:40,046
","I ain't got time to spend
what I make here.

",0.175922,0.542428,0.030501,0.266362,0.031737,0.000189,0.396495,0.830963,0.086826,0.543322,0.0,0.0,0.0
218,"00:14:40,881 --> 00:14:42,507
","Sorry.

",0.8375,0.0,0.725,0.8,0.7625,0.256157,0.274435,0.599483,0.543324,0.294896,0.0,0.0,0.0
219,"00:14:45,886 --> 00:14:47,679
","The boss's private stock...

",0.229309,0.405006,0.081784,0.130396,0.216577,0.197615,0.311017,0.496166,0.460651,0.668886,0.762356,0.0,0.0
220,"00:14:47,846 --> 00:14:50,307
","- ...because, Yvonne, I love you.
- Oh, shut up.

",0.078503,0.308425,0.016961,0.639029,0.006743,0.085537,0.297789,0.806536,0.671729,0.102172,0.0,0.0,0.0
221,"00:14:50,473 --> 00:14:54,477
","All right, all right. For you, I shut up,
because, Yvonne, I love you.

",0.066999,0.67709,0.014125,0.309317,0.015042,0.42823,0.724383,0.935345,0.929798,0.447977,0.0,0.981844,0.0
222,"00:14:54,644 --> 00:14:55,687
","Uh-oh.

",0.0,0.0,0.0,0.0,0.0,0.260223,0.274457,0.599501,0.543033,0.294499,0.0,0.0,0.0
223,"00:14:56,479 --> 00:14:58,899
","Oh, Monsieur Rick, Monsieur Rick.

",0.239199,0.463368,0.159225,0.114549,0.074494,0.302031,0.274407,0.599548,0.543863,0.28996,0.0,0.0,0.0
224,"00:14:59,149 --> 00:15:01,818
","Some Germans gave this check.
Is it all right?

",0.412091,0.340199,0.103153,0.080484,0.174811,0.945624,0.931919,0.86739,0.724628,0.751715,0.883404,0.0,0.0
225,"00:15:07,073 --> 00:15:08,325
","Where were you last night?

",0.641578,0.1797,0.117154,0.095485,0.045549,0.102493,0.570585,0.857663,0.809089,0.882477,0.0,0.0,0.0
226,"00:15:08,491 --> 00:15:10,785
","That's so long ago,
I don't remember.

",0.529027,0.251622,0.136735,0.065062,0.092603,1.4e-05,0.120662,0.59449,0.086169,0.040791,0.0,0.0,0.0
227,"00:15:11,119 --> 00:15:14,456
","- Will I see you tonight?
- I never make plans that far ahead.

",0.600971,0.170381,0.151649,0.1401,0.015316,0.009814,0.643698,0.950577,0.19826,0.52603,0.0,0.0,0.91171
228,"00:15:15,749 --> 00:15:17,000
","Give me another.

",0.372821,0.339885,0.125255,0.207912,0.029589,0.537009,0.302169,0.621932,0.564497,0.201974,0.0,0.0,0.0
229,"00:15:17,167 --> 00:15:19,920
","- Sascha, she's had enough.
- Don't listen to him. Fill it up.

",0.336512,0.320806,0.090129,0.167842,0.191052,0.046716,0.004773,0.692028,0.049114,0.02359,0.0,0.0,0.0
230,"00:15:20,086 --> 00:15:22,297
","Yvonne, I love you,
but he pays me.

",0.58086,0.279884,0.032303,0.132195,0.01534,0.277017,0.297471,0.774145,0.554934,0.132984,0.0,0.0,0.0
231,"00:15:22,505 --> 00:15:25,008
","- Rick, I'm tired of having you--
- Sascha, call a cab.

",0.479813,0.07592,0.124208,0.314656,0.10258,0.229956,2.2e-05,0.381764,0.585049,0.001206,0.0,0.0,0.0
232,"00:15:25,175 --> 00:15:27,552
","- We're gonna get your coat.
- Take your hands off me.

",0.106444,0.526975,0.123574,0.150241,0.176448,0.214167,0.412712,0.685229,0.843511,0.514624,0.0,0.0,0.0
233,"00:15:27,719 --> 00:15:30,305
","You're going home.
You've had a little too much to drink.

",0.655029,0.188944,0.0461,0.076319,0.106746,4e-06,0.021692,0.882901,0.69649,0.074688,0.0,0.0,0.0
234,"00:15:32,766 --> 00:15:34,726
","Hey, taxi.

",0.242599,0.294267,0.184186,0.316606,0.041008,0.204883,0.274459,0.599582,0.54576,0.325899,0.0,0.0,0.0
235,"00:15:35,477 --> 00:15:37,604
","Who do you think you are,
pushing me around?

",0.262525,0.333947,0.232625,0.183968,0.056338,0.381183,0.377319,0.679901,0.739119,0.068888,0.883404,0.983475,0.0
236,"00:15:37,771 --> 00:15:39,522
","I was a fool
to fall for a man like you.

",0.356576,0.182845,0.116745,0.349236,0.112426,0.169425,0.054482,0.660869,0.415892,0.695345,0.0,0.884138,0.0
237,"00:15:39,689 --> 00:15:41,733
","Go with her, Sascha.
Be sure she gets home.

",0.449236,0.277037,0.097331,0.13407,0.096112,0.31342,0.306848,0.9482,0.738097,0.493536,0.0,0.0,0.983213
238,"00:15:41,900 --> 00:15:44,569
","- And come right back.
- Yes, boss.

",0.120685,0.727655,0.102161,0.083367,0.054296,0.401984,0.355139,0.7739,0.702641,0.436235,0.952933,0.0,0.0
239,"00:15:56,373 --> 00:15:58,041
","- Hello, Rick.
- Hello, Louis.

",0.083479,0.73615,0.068866,0.112484,0.04513,0.184379,0.12983,0.60423,0.444203,0.178669,0.0,0.0,0.0
240,"00:15:58,208 --> 00:16:00,502
","How extravagant you are,
throwing away women.

",0.282937,0.03646,0.059834,0.168327,0.554875,0.455059,0.189977,0.56935,0.73965,0.149525,0.0,0.0,0.0
