dialogueNumber,time,text,emotion_tone_sadness,emotion_tone_joy,emotion_tone_fear,emotion_tone_anger,emotion_tone_disgust,social_tone_openness_big5,social_tone_conscientiousness_big5,social_tone_agreeableness_big5,social_tone_extraversion_big5,social_tone_emotional_range_big5,language_tone_analytical,language_tone_tentative,language_tone_confident,emotionmean
1114,"01:27:09,599 --> 01:27:12,352
","Come on, let's go before she
changes her mind and comes back.
",0.225319,0.317528,0.209813,0.072185,0.043763,0.4045,0.356152,0.806954,0.667945,0.29514,0.080162,0,0,
1115,"01:27:12,436 --> 01:27:15,235
","You go, querida. I will lock up.
",0.353157,0.007899,0.295401,0.442029,0.069398,0.018658,0.313196,0.740266,0.724008,0.685548,0.931994,0,0,
1116,"01:27:15,564 --> 01:27:17,783
",#NAME?,0.299479,0.086822,0.513546,0.047542,0.051402,0.000681,0.19698,0.613332,0.124635,0.085992,0,0,0,
1117,"01:27:17,858 --> 01:27:19,326
","Do it tomorrow.
",0.135848,0.257571,0.438317,0.027284,0.018488,0.014282,0.304639,0.598206,0.489317,0.475946,0,0,0,
1118,"01:27:19,818 --> 01:27:22,162
","- I'm in no hurry.
- I am!
",0.334234,0.171131,0.169831,0.180741,0.109738,0.042613,0.119946,0.573393,0.339702,0.008851,0,0,0,
1119,"01:27:22,320 --> 01:27:25,620
","I'm going home now and take
a nice, long bubble bath.
",0.235507,0.437941,0.064917,0.05846,0.041097,0.025132,0.217054,0.682442,0.396819,0.106689,0,0,0,
1120,"01:27:26,199 --> 01:27:29,328
",#NAME?,0.236211,0.165363,0.20188,0.169085,0.239226,0.241052,0.129793,0.60393,0.443483,0.214215,0,0,0,
1121,"01:27:30,078 --> 01:27:31,455
","All over.
",0.315218,0.17763,0.169519,0.170852,0.132864,0.493705,0.277991,0.602026,0.562101,0.311724,0,0,0.996934,
1122,"01:27:31,872 --> 01:27:34,170
","I gotta date with Nardo
after the rumble.
",0.460384,0.047872,0.243328,0.145963,0.183482,0.525981,0.276077,0.306655,0.656239,0.77945,0,0,0,
1123,"01:27:34,791 --> 01:27:36,168
","What rumble?
",0.365197,0.048734,0.200871,0.255163,0.245707,0.398041,0.274622,0.598455,0.540857,0.353875,0,0,0,
1124,"01:27:37,419 --> 01:27:39,019
","Oh...well, uh...
",0.323066,0.106908,0.482491,0.03227,0.01931,0.214445,0.275333,0.600772,0.539003,0.325441,0,0,0,
1125,"01:27:39,045 --> 01:27:41,719
","Nardo's Sharks and those
boys at the dance.
",0.128743,0.544735,0.068636,0.071724,0.043418,0.093206,0.113635,0.517457,0.52119,0.154906,0,0,0,
1126,"01:27:41,965 --> 01:27:44,184
","They fight each other tonight?
",0.394005,0.018355,0.326584,0.283025,0.126192,0.502665,0.344651,0.634685,0.607047,0.413355,0,0,0,
1127,"01:27:44,209 --> 01:27:46,052
","They don't play patsy.
",0.493476,0.009372,0.348167,0.138422,0.144449,0.111589,0.226631,0.334174,0.267188,0.24047,0,0,0,
1128,"01:27:48,805 --> 01:27:50,853
","Why must they always fight?
",0.319854,0.012986,0.369068,0.333172,0.133417,0.182074,0.472858,0.524268,0.278085,0.253802,0,0,0.986078,
1129,"01:27:50,932 --> 01:27:54,812
","You saw how they dance, like they
gotta get rid of something quick.
",0.15897,0.381696,0.114329,0.039857,0.186616,0.251958,0.580931,0.626685,0.19293,0.605717,0.924432,0.990508,0,
1130,"01:27:54,895 --> 01:27:56,772
","That's how they fight.
",0.248669,0.018989,0.315592,0.340096,0.27058,0.327687,0.374183,0.585956,0.441558,0.596499,0,0,0,
1131,"01:27:57,105 --> 01:27:58,857
","To get rid of what?
",0.312088,0.01954,0.1827,0.200627,0.462302,0.07256,0.33243,0.48948,0.266502,0.411244,0.982476,0,0,
1132,"01:27:59,316 --> 01:28:02,820
","Too much feeling.
And they do get rid of it.
",0.492821,0.027528,0.183204,0.143189,0.282323,0.023084,0.202067,0.71236,0.048932,0.010342,0.965157,0,0,
1133,"01:28:03,069 --> 01:28:06,619
","Boy, after a fight, that brother
of yours is so healthy.
",0.044345,0.636076,0.069042,0.073687,0.067159,0.482473,0.238497,0.685374,0.480043,0.534761,0.551743,0,0.922197,
1134,"01:28:07,365 --> 01:28:09,618
","Definitely black orchid.
",0.08792,0.410256,0.186707,0.095302,0.107274,0.619465,0.278377,0.604313,0.581602,0.518531,0,0,0.989586,
1135,"01:28:21,296 --> 01:28:22,798
","Buenas noches.
",0.315218,0.17763,0.169519,0.170852,0.132864,0.288856,0.274434,0.599483,0.543325,0.291007,0,0,0,
1136,"01:28:24,049 --> 01:28:27,178
","""You go, querida. I will lock up.""
",0.343448,0.006472,0.29073,0.460291,0.069933,0.018658,0.313196,0.740266,0.724008,0.685548,0.931994,0,0,
1137,"01:28:30,347 --> 01:28:31,894
","It's too early for noches.
",0.165063,0.176165,0.391003,0.179808,0.055861,0.017258,0.366346,0.589513,0.483135,0.498743,0,0,0,
1138,"01:28:32,098 --> 01:28:33,600
","Buenas tardes.
",0.315218,0.17763,0.169519,0.170852,0.132864,0.288478,0.274434,0.599483,0.543325,0.291143,0,0,0,
1139,"01:28:34,351 --> 01:28:35,728
","Gracias...
",0,0,0,0,0,0.288977,0.274434,0.599483,0.543325,0.290997,0,0,0,
1140,"01:28:37,354 --> 01:28:38,355
","buenas tardes.
",0.321531,0.172181,0.172706,0.171227,0.131477,0.288478,0.274434,0.599483,0.543325,0.291143,0,0,0,
1141,"01:28:38,438 --> 01:28:41,533
","He just came from the
drugstore to deliver aspirin.
",0.732385,0.076009,0.024528,0.118202,0.021352,0.268179,0.43911,0.489945,0.032457,0.547174,0,0.920133,0,
1142,"01:28:41,650 --> 01:28:42,993
","You'll need it.
",0.402163,0.004834,0.480107,0.140873,0.111126,0.089759,0.319388,0.63571,0.426742,0.332631,0,0,0,
1143,"01:28:43,068 --> 01:28:45,696
","Not us. We're fine.
",0.245829,0.264424,0.189918,0.096389,0.110748,0.763484,0.198017,0.682229,0.47025,0.487795,0,0,0,
1144,"01:28:46,238 --> 01:28:49,458
","- We're out of the world.
- You're out of your heads.
",0.259483,0.347769,0.097569,0.056492,0.100711,0.906369,0.20606,0.511738,0.629154,0.506412,0,0,0,
1145,"01:28:49,908 --> 01:28:53,082
","- We're 12 feet in the air.
- Anita can see that.
",0.052634,0.258559,0.218231,0.091869,0.338273,0.499356,0.118872,0.72963,0.633507,0.550967,0,0,0,
1146,"01:28:58,208 --> 01:28:59,881
","You will not tell?
",0.297471,0.026867,0.189646,0.462894,0.190485,0.459591,0.505638,0.664127,0.463269,0.594658,0,0,0,
1147,"01:29:03,463 --> 01:29:04,635
","Tell what?
",0.389536,0.035856,0.094998,0.476142,0.127898,0.319796,0.285375,0.606149,0.547967,0.4175,0,0,0,
1148,"01:29:04,714 --> 01:29:07,558
","How can I know what goes
on 12 feet over my head?
",0.451381,0.028433,0.334944,0.130058,0.163521,0.110056,0.264338,0.731046,0.686131,0.413787,0.802429,0,0,
1149,"01:29:09,803 --> 01:29:12,556
","You better be home in 15 minutes.
",0.220595,0.451343,0.071033,0.083096,0.010681,0.006306,0.674587,0.880043,0.626469,0.663079,0,0,0,
1150,"01:29:21,523 --> 01:29:23,821
","It's all right. She likes us.
",0.191622,0.392366,0.062896,0.13162,0.095682,0.755193,0.451434,0.800811,0.64177,0.539592,0,0,0.992758,
1151,"01:29:24,693 --> 01:29:28,288
","- But she is worried, and so am I.
- That's foolish.
",0.329106,0.005968,0.611919,0.126108,0.032646,0.339294,0.025449,0.626065,0.059634,0,0,0,0,
1152,"01:29:28,405 --> 01:29:30,123
","Are you going to that rumble tonight?
",0.540526,0.024616,0.32164,0.145574,0.046009,0.432624,0.738306,0.870462,0.918588,0.824492,0,0,0,
1153,"01:29:30,198 --> 01:29:31,996
","- No.
- Yes!
",0.269246,0.215134,0.159624,0.173131,0.129962,0.153703,0.131157,0.604595,0.443768,0.326474,0,0,0,
1154,"01:29:32,617 --> 01:29:34,995
",#NAME?,0.328228,0.015476,0.343048,0.272837,0.212868,0.128656,0.486118,0.661775,0.279844,0.181753,0,0.952443,0,
1155,"01:29:35,078 --> 01:29:38,799
","I have stopped it. It'll only be a
fistfight between two of 'em. Nardo...
",0.322262,0.013733,0.261125,0.34129,0.252835,0.68101,0.063689,0.412003,4.70E-05,0.054319,0,0,0,
1156,"01:29:38,874 --> 01:29:41,002
","Any fight is no good for us.
",0.330887,0.00036,0.563956,0.146394,0.104352,0.305843,0.6628,0.395133,0.702696,0.83963,0,0.91961,0,
1157,"01:29:41,293 --> 01:29:45,298
",#NAME?,0.094364,0.594903,0.123898,0.037741,0.003811,0.816972,0.88078,0.953092,0.84684,0.580178,0,0,0,
1158,"01:29:46,172 --> 01:29:47,845
","You must go and stop it.
",0.332168,0.023949,0.339283,0.25612,0.205329,0.392641,0.726282,0.724748,0.465966,0.414558,0,0.75152,0,
1159,"01:29:49,342 --> 01:29:51,094
","It means that much to you?
",0.483736,0.051774,0.211406,0.213168,0.12035,0.255855,0.656176,0.893311,0.50284,0.705955,0,0,0,
1160,"01:29:51,177 --> 01:29:52,269
","Yes.
",0,0,0,0,0,0.306457,0.274519,0.5996,0.543499,0.332275,0,0,0,
1161,"01:29:53,221 --> 01:29:54,894
","All right, I will, then.
",0.118922,0.473628,0.063283,0.181615,0.034108,0.616744,0.748669,0.883604,0.270296,0.514426,0.687768,0,0.961633,
1162,"01:29:55,640 --> 01:29:57,142
","I believe you.
",0.239565,0.39354,0.031668,0.143507,0.048249,0.154651,0.286004,0.592747,0.429776,0.170685,0,0.994446,0,
1163,"01:29:57,601 --> 01:30:00,104
",#NAME?,0.142167,0.547656,0.054141,0.089032,0.02061,0.377812,0.662404,0.728787,0.426301,0.929239,0,0,0.998186,
1164,"01:30:01,605 --> 01:30:03,073
","I've got you.
",0.351871,0.146035,0.230472,0.178338,0.069781,0.036379,0.298566,0.605489,0.451006,0.182111,0,0,0,
1165,"01:30:04,107 --> 01:30:07,327
","And tonight, after I stop the
rumble that isn't a rumble...
",0.469573,0.005129,0.140972,0.39578,0.160652,0.682086,0.033627,0.289325,0.181688,0.392859,0,0,0,
1166,"01:30:07,402 --> 01:30:08,449
","I'll come by for you.
",0.276309,0.268771,0.145417,0.128107,0.0794,0.546347,0.670886,0.902846,0.770493,0.799872,0,0,0,
1167,"01:30:08,528 --> 01:30:11,327
",#NAME?,0.365198,0.068161,0.232172,0.355742,0.049106,0.041789,0.537988,0.447682,0.703794,0.914685,0,0,0,
1168,"01:30:12,157 --> 01:30:13,454
","Not the roof.
",0.315402,0.178347,0.169276,0.170129,0.132148,0.5426,0.253106,0.476381,0.535979,0.719884,0,0,0,
1169,"01:30:13,909 --> 01:30:15,411
","I'll come to your house.
",0.260963,0.165693,0.308222,0.151977,0.081099,0.027181,0.351125,0.742085,0.735906,0.608901,0,0,0,
1170,"01:30:15,827 --> 01:30:18,080
","You cannot. My mama.
",0.312073,0.179264,0.172762,0.1696,0.131175,0.003608,0.164817,0.667921,0.573366,0.10963,0,0,0,
1171,"01:30:20,415 --> 01:30:23,168
","- Then I'll take you to my house.
- Your mama?
",0.182891,0.339124,0.160326,0.181968,0.016182,0.007917,0.487528,0.876224,0.90113,0.845248,0.643758,0,0,
1172,"01:30:25,962 --> 01:30:28,385
","She'll come runnin' from the
kitchen to welcome you.
",0.054112,0.582243,0.122147,0.075457,0.041667,0.388294,0.527791,0.819583,0.835584,0.925482,0,0,0,
1173,"01:30:28,465 --> 01:30:31,469
",#NAME?,0.050186,0.40273,0.267438,0.088056,0.075813,0.646366,0.113394,0.61572,0.648269,0.218229,0,0,0,
1174,"01:30:31,551 --> 01:30:35,226
","I told her you were coming.
She'll look at your face. Try not to smile.
",0.219531,0.337475,0.100812,0.08069,0.147703,0.25362,0.395286,0.981876,0.794442,0.560074,0.97573,0.827288,0,
1175,"01:30:35,305 --> 01:30:38,935
","She'll say, ""Skinny, but pretty.""
",0.399346,0.23932,0.057034,0.091483,0.1063,0.482271,0.278166,0.610024,0.546414,0.256794,0,0.968123,0,
1176,"01:30:40,226 --> 01:30:42,103
","She is plump, no doubt?
",0.478414,0.036329,0.26434,0.173437,0.139735,0.657931,0.232105,0.421744,0.424231,0.189796,0.30971,0,0.992572,
1177,"01:30:42,854 --> 01:30:43,855
","Fat.
",0.9,0,0,0,0.9,0.287985,0.274434,0.599483,0.543325,0.290953,0,0,0,
1178,"01:30:44,189 --> 01:30:47,238
","I take after my mama. Delicate-boned.
",0.474031,0.234255,0.07787,0.052981,0.01921,0.077607,0.125727,0.675966,0.234943,0.01497,0,0,0,
1179,"01:30:50,779 --> 01:30:52,577
","Not in front of Mama!
",0.169086,0.517836,0.031285,0.117744,0.013972,0.545073,0.218268,0.603624,0.631034,0.200798,0,0,0,
1180,"01:30:54,407 --> 01:30:57,331
","I would like to see Papa in this.
",0.336768,0.167306,0.107205,0.11846,0.241803,0.143031,0.590882,0.97448,0.47235,0.393932,0,0.615352,0,
1181,"01:30:57,410 --> 01:30:59,253
","Mama will make him ask
about your prospects.
",0.182828,0.457572,0.036604,0.153321,0.028414,0.266061,0.198289,0.772836,0.79766,0.471067,0,0.936899,0,
1182,"01:30:59,329 --> 01:31:00,421
","Many.
",0,0,0,0,0,0.287408,0.274405,0.599574,0.543445,0.282942,0,0,0,
1183,"01:31:00,497 --> 01:31:03,091
",#NAME?,0.468246,0.163008,0.136561,0.12169,0.039812,0.001933,0.264833,0.750269,0.679309,0.858011,0.952933,0,0.992758,
1184,"01:31:05,001 --> 01:31:07,424
","Yes, Papa might like you.
",0.111275,0.47666,0.129405,0.101181,0.04747,0.564537,0.583575,0.917809,0.769824,0.793678,0,0.991756,0,
1185,"01:31:09,839 --> 01:31:13,264
","- May I have your daughter's hand?
- He says, ""Yes.""
",0.095994,0.541068,0.080471,0.083007,0.069876,0.443589,0.531731,0.903781,0.34581,0.821114,0,0.983475,0,
1186,"01:31:14,386 --> 01:31:15,638
","Gracias.
",0,0,0,0,0,0.288977,0.274434,0.599483,0.543325,0.290997,0,0,0,
1187,"01:31:16,388 --> 01:31:19,437
","- And your mama?
- I'm afraid to ask her.
",0.043164,0.002297,0.95758,0.016173,0.006887,0.223179,0.097834,0.729421,0.604606,0.029163,0,0,0,
1188,"01:31:19,557 --> 01:31:23,687
","Tell her she's not getting a daughter.
She's getting rid of a son.
",0.350132,0.027907,0.171318,0.369651,0.24941,0.390103,0.030393,0.588252,0.353061,0.011496,0,0,0,
1189,"01:31:26,314 --> 01:31:27,657
","She says, ""Yes!""
",0.239265,0.361052,0.05072,0.12665,0.093415,0.45014,0.280686,0.611048,0.549631,0.428858,0,0,0,
1190,"01:31:27,732 --> 01:31:29,530
","She has good taste.
",0.101273,0.49347,0.017527,0.032155,0.232937,0.607484,0.292661,0.623304,0.524667,0.452907,0,0,0,
1191,"01:31:30,568 --> 01:31:32,662
","Here. Maid of honor.
",0.13309,0.537668,0.040532,0.08104,0.069649,0.706343,0.138549,0.619402,0.460177,0.453906,0,0,0,
1192,"01:31:32,904 --> 01:31:36,534
","- That color is bad for Anita.
- The best man!
",0.137103,0.31003,0.102287,0.108664,0.281438,0.740343,0.227108,0.556477,0.902397,0.739429,0,0,0,
1193,"01:31:36,616 --> 01:31:38,243
","That is my papa!
",0.253764,0.233753,0.158413,0.170069,0.120549,0.562794,0.327114,0.680134,0.719898,0.643339,0,0,0,
1194,"01:31:39,744 --> 01:31:41,246
","Sorry, Papa.
",0.436641,0.002319,0.524506,0.063702,0.085683,0.198575,0.274425,0.599686,0.543989,0.308825,0,0,0,
1195,"01:31:43,289 --> 01:31:45,917
","Here we go, Riff. Womb to tomb.
",0.513481,0.022567,0.394648,0.105179,0.040062,0.700105,0.153457,0.647501,0.300731,0.40818,0,0,0,
1196,"01:31:46,418 --> 01:31:50,048
","Now, you see, Anita?
There was nothing to worry about.
",0.025754,0.358006,0.297317,0.14174,0.082693,0.166122,0.265927,0.983252,0.706406,0.242322,0,0.902459,0,
1197,"01:31:53,258 --> 01:31:55,636
","Look! Mama's crying already.
",0.877359,0.019835,0.081859,0.024069,0.005286,0.073679,0.27686,0.617367,0.568611,0.03412,0,0,0,
1198,"01:32:29,544 --> 01:32:30,966
","I, Anton...
",0.341103,0.150197,0.198355,0.174776,0.11776,0.255659,0.272724,0.598707,0.526807,0.219599,0,0,0,
1199,"01:32:31,296 --> 01:32:33,219
","take thee, Maria...
",0.307427,0.152362,0.20853,0.199786,0.123483,0.270566,0.274836,0.608465,0.559103,0.31908,0,0,0,
1200,"01:32:33,298 --> 01:32:36,347
","I, Maria, take thee, Anton...
",0.322185,0.134302,0.229274,0.204318,0.113889,0.237489,0.247474,0.648081,0.509962,0.221818,0,0,0,
1201,"01:32:37,177 --> 01:32:39,646
","For richer, for poorer...
",0.558143,0.001149,0.346729,0.157103,0.067223,0.151463,0.271255,0.58863,0.529521,0.404685,0,0,0,
1202,"01:32:39,846 --> 01:32:42,315
","In sickness and in health...
",0.272478,0.200954,0.254926,0.101851,0.103461,0.380744,0.273191,0.59877,0.537994,0.207407,0,0,0,
1203,"01:32:43,308 --> 01:32:45,982
","To love and to honor...
",0.023076,0.915451,0.002925,0.009851,0.008995,0.283111,0.332738,0.659697,0.609909,0.613116,0,0,0,
1204,"01:32:46,686 --> 01:32:48,905
","To hold and to keep...
",0.228177,0.083052,0.263202,0.394495,0.113913,0.14154,0.286698,0.597905,0.5363,0.341626,0,0,0,
1205,"01:32:50,190 --> 01:32:52,943
","From each sun to each moon...
",0.077872,0.703005,0.077552,0.010834,0.006469,0.243394,0.293633,0.614629,0.466949,0.312284,0,0,0,
1206,"01:32:53,985 --> 01:32:56,408
","From tomorrow to tomorrow...
",0.135779,0.247937,0.454362,0.024986,0.016493,0.03138,0.285141,0.59619,0.503723,0.26669,0,0,0,
1207,"01:32:58,615 --> 01:33:00,492
","From now to forever...
",0.615607,0.080527,0.117296,0.106681,0.074126,0.040692,0.349408,0.709886,0.360668,0.202237,0,0,0.97759,
1208,"01:33:02,077 --> 01:33:03,954
","Till death do us part.
",0.698237,0.00586,0.232927,0.038212,0.116363,0.077086,0.31397,0.582551,0.325003,0.376233,0.235443,0,0,
1209,"01:33:08,833 --> 01:33:11,837
","With this ring, I thee wed.
",0.334065,0.178925,0.177935,0.155438,0.105856,0.594304,0.452884,0.827476,0.832468,0.449709,0,0,0,
1210,"01:33:14,547 --> 01:33:16,549
","With this ring...
",0.319773,0.179047,0.18684,0.162884,0.109596,0.652558,0.297388,0.641379,0.676423,0.495712,0,0,0,
1211,"01:33:17,383 --> 01:33:19,226
","I thee wed.
",0.336156,0.175507,0.171353,0.15808,0.115801,0.243137,0.274646,0.60446,0.53315,0.264489,0,0,0,
1212,"01:33:22,222 --> 01:33:25,271
","__Make of our hands __
",0.018829,0.453662,0.144805,0.018046,0.258033,0.558156,0.348514,0.599817,0.501617,0.615517,0,0,0,
1213,"01:33:25,683 --> 01:33:28,687
","__One hand __
",0.187869,0.415843,0.095089,0.078112,0.082767,0.362412,0.274395,0.597069,0.520792,0.287911,0,0,0,
1214,"01:33:29,270 --> 01:33:32,365
","__Make of our hearts __
",0.238419,0.485876,0.057027,0.015758,0.024709,0.296894,0.305356,0.592847,0.468957,0.331565,0,0,0,
1215,"01:33:32,774 --> 01:33:35,903
","__One heart __
",0.36047,0.324304,0.096379,0.024992,0.02502,0.216002,0.274602,0.598852,0.532562,0.21781,0,0,0,
1216,"01:33:36,361 --> 01:33:39,365
","__Make of our vows __
",0.155342,0.495596,0.056671,0.078034,0.074838,0.325451,0.321608,0.570949,0.550938,0.593043,0,0,0,
1217,"01:33:40,198 --> 01:33:42,997
","__One last vow __
",0.513807,0.154614,0.100613,0.089946,0.07307,0.067662,0.277362,0.595782,0.491503,0.21183,0,0,0,
1218,"01:33:43,868 --> 01:33:46,542
","__Only death __
",0.764732,0.002219,0.172188,0.066116,0.087644,0.544505,0.275226,0.589455,0.479598,0.301882,0.920855,0,0,
1219,"01:33:46,996 --> 01:33:49,795
","__will part __
",0.377467,0.240863,0.067518,0.032972,0.175965,0.302854,0.288322,0.599409,0.461304,0.286979,0.579367,0,0,
1220,"01:33:51,251 --> 01:33:55,597
",#NAME?,0.112834,0.588531,0.082826,0.046465,0.02626,0.372954,0.336574,0.721938,0.226836,0.432491,0,0,0,
1221,"01:33:55,839 --> 01:33:59,059
","__One life __
",0.27153,0.369191,0.081647,0.073364,0.052023,0.174295,0.272817,0.593758,0.507427,0.192645,0,0,0,
1222,"01:33:59,342 --> 01:34:02,186
","__Day after day __
",0.241536,0.421497,0.070638,0.073761,0.031151,0.059548,0.27546,0.598726,0.533417,0.345287,0,0,0,
1223,"01:34:02,887 --> 01:34:05,891
","__One life __
",0.27153,0.369191,0.081647,0.073364,0.052023,0.174295,0.272817,0.593758,0.507427,0.192645,0,0,0,
1224,"01:34:06,224 --> 01:34:09,068
","__Now it begins __
",0.084169,0.319117,0.360413,0.09045,0.027205,0.528785,0.322836,0.569298,0.32433,0.342395,0,0,0,
1225,"01:34:09,769 --> 01:34:11,897
","__Now we start __
",0.265404,0.276645,0.225359,0.050753,0.05888,0.213615,0.312487,0.576717,0.425833,0.282836,0,0,0,
1226,"01:34:12,272 --> 01:34:15,242
","__One hand __
",0.187869,0.415843,0.095089,0.078112,0.082767,0.362412,0.274395,0.597069,0.520792,0.287911,0,0,0,
1227,"01:34:16,484 --> 01:34:20,409
","__One heart __
",0.36047,0.324304,0.096379,0.024992,0.02502,0.216002,0.274602,0.598852,0.532562,0.21781,0,0,0,
1228,"01:34:21,865 --> 01:34:26,746
","__Even death won't part __
",0.436472,0.012843,0.182094,0.166556,0.361674,0.05747,0.192665,0.466439,0.206202,0.037986,0.30971,0.984352,0,
1229,"01:34:30,081 --> 01:34:33,631
","__Us now __
",0.311556,0.180664,0.164427,0.172121,0.136325,0.425609,0.35532,0.659944,0.508452,0.402234,0,0,0,
1230,"01:35:03,114 --> 01:35:06,368
","__The Jets are gonna
have their day tonight __
",0.329802,0.264469,0.185217,0.076374,0.014363,0.116352,0.361572,0.520191,0.610161,0.73014,0,0,0,
1231,"01:35:07,452 --> 01:35:10,831
","__The Jets are gonna
have their way tonight __
",0.267625,0.285051,0.183153,0.119865,0.027245,0.345597,0.316447,0.52057,0.708768,0.76389,0,0,0,
1232,"01:35:11,748 --> 01:35:14,501
","__The Puerto Ricans
grumble, 'Fair fight' __
",0.281339,0.037069,0.179967,0.33824,0.32476,0.105827,0.140049,0.545123,0.499389,0.330232,0,0,0,
1233,"01:35:14,584 --> 01:35:17,713
","__But if they start a rumble,
we'll rumble 'em right __
",0.302158,0.118556,0.293426,0.183817,0.111963,0.707819,0.193739,0.595582,0.317948,0.6928,0,0,0.99091,
1234,"01:35:18,796 --> 01:35:22,471
","__We 're gonna hand 'em
a surprise tonight __
",0.073328,0.516935,0.183787,0.026577,0.058716,0.172049,0.190551,0.762982,0.667501,0.46937,0,0,0,
1235,"01:35:23,134 --> 01:35:26,729
","__We 're gonna cut 'em
down to size tonight __
",0.414409,0.075079,0.318952,0.155679,0.076771,0.102703,0.24271,0.704933,0.49491,0.671948,0,0,0,
1236,"01:35:27,388 --> 01:35:30,187
","__We said, 'Okay no rumpus, no tricks' __
",0.501766,0.03299,0.053816,0.160821,0.369125,0.192523,0.404192,0.545161,0.495963,0.632436,0,0,0,
