dialogueNumber,time,text,emotion_tone_sadness,emotion_tone_joy,emotion_tone_fear,emotion_tone_anger,emotion_tone_disgust,social_tone_openness_big5,social_tone_conscientiousness_big5,social_tone_agreeableness_big5,social_tone_extraversion_big5,social_tone_emotional_range_big5,language_tone_analytical,language_tone_tentative,language_tone_confident
1290,"01:27:01,216 --> 01:27:04,635
","Jessica, this is your father. Tell
us where he is. Right this minute!

",0.318143,0.30344,0.146743,0.188138,0.134913,0.464373,0.716222,0.929467,0.840193,0.637402,0.0,0.0,0.0
1291,"01:27:08,514 --> 01:27:10,599
","N- Y.
SAM: What is that?

",0.465343,0.239362,0.149258,0.047545,0.155729,0.476625,0.184086,0.578201,0.489254,0.426017,0.280846,0.0,0.0
1292,"01:27:10,767 --> 01:27:11,850
","""No way. ""

",0.123782,0.568424,0.11547,0.089852,0.159065,0.151503,0.275012,0.596334,0.543998,0.3782,0.579367,0.0,0.0
1293,"01:27:12,018 --> 01:27:13,727
","That's N-W!

",0.184679,0.543159,0.159668,0.07379,0.12655,0.363381,0.274862,0.599541,0.547082,0.373197,0.0,0.0,0.0
1294,"01:27:15,063 --> 01:27:18,815
","New York. He's on
his way to New York.

",0.455152,0.370798,0.125991,0.046027,0.082078,0.178249,0.136842,0.632792,0.50252,0.37904,0.144086,0.0,0.0
1295,"01:27:18,983 --> 01:27:20,275
","What?
How?

",0.29581,0.110626,0.087384,0.144742,0.447781,0.087004,0.132008,0.606995,0.443835,0.292432,0.0,0.0,0.0
1296,"01:27:20,443 --> 01:27:23,487
","United, 597.
JESSICA'S MOTHER: Jessica.

",0.592955,0.30029,0.032378,0.105479,0.029427,0.010642,0.132178,0.631038,0.443238,0.096042,0.0,0.0,0.0
1297,"01:27:23,655 --> 01:27:25,572
","When does it leave?
Seven thirty.

",0.653774,0.027092,0.091156,0.213763,0.121474,0.124424,0.132552,0.508313,0.198949,0.229307,0.0,0.0,0.0
1298,"01:27:25,740 --> 01:27:27,366
","[CUCKOO CLOCK CHIMES]

",0.072962,0.417147,0.498725,0.051296,0.022305,0.254222,0.27439,0.597668,0.545054,0.269944,0.0,0.0,0.0
1299,"01:27:29,953 --> 01:27:31,286
","[♪♪♪]

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,"01:27:33,248 --> 01:27:35,040
","Here you go.
Here's a nice pin for you

",0.296546,0.63987,0.060275,0.04549,0.022958,0.162165,0.564505,0.855646,0.800022,0.910279,0.0,0.0,0.0
1301,"01:27:35,208 --> 01:27:36,875
","for flying with us.
Thank you.

",0.051078,0.805695,0.10162,0.029027,0.078374,0.671911,0.383332,0.81163,0.754747,0.907047,0.0,0.0,0.0
1302,"01:27:37,043 --> 01:27:38,585
","You're welcome.
Can I take this for you?

",0.217283,0.562713,0.077672,0.098902,0.0974,0.350625,0.735836,0.913286,0.744601,0.846419,0.0,0.0,0.0
1303,"01:27:38,753 --> 01:27:40,545
","No.

",0.0,0.0,0.0,0.0,0.0,0.286025,0.274434,0.599483,0.543325,0.291319,0.0,0.0,0.0
1304,"01:27:56,020 --> 01:27:58,188
","Where to, kid?
Empire State Building.

",0.133213,0.391303,0.276708,0.123609,0.166658,0.222994,0.14205,0.607422,0.481498,0.667588,0.877401,0.0,0.0
1305,"01:27:58,356 --> 01:28:00,023
","Hold on.

",0.163621,0.33507,0.216779,0.215129,0.124828,0.233188,0.272803,0.596354,0.537732,0.263338,0.0,0.0,0.0
1306,"01:28:00,191 --> 01:28:01,275
","Empire State Building.

",0.102794,0.561067,0.280417,0.057957,0.09119,0.310448,0.274496,0.59959,0.543953,0.32997,0.897416,0.0,0.0
1307,"01:28:01,442 --> 01:28:04,528
","Get a little further away
from the curb next time, mac.

",0.269167,0.199387,0.228547,0.109864,0.274636,0.061712,0.211233,0.271822,0.053942,0.514481,0.551743,0.0,0.0
1308,"01:28:06,531 --> 01:28:11,743
","There it is. What are you going
to do up there? Spit off the top?

",0.141093,0.081072,0.126869,0.122061,0.606276,0.33555,0.565355,0.179857,0.774393,0.897131,0.0,0.0,0.0
1309,"01:28:11,911 --> 01:28:15,122
","No, I'm going to meet
my new mother.

",0.270274,0.653336,0.073374,0.068644,0.006406,0.003262,0.056454,0.616982,0.680548,0.047462,0.0,0.0,0.0
1310,"01:28:35,268 --> 01:28:37,978
","Excuse me. I'm Jonah.
Are you Annie?

",0.109325,0.319066,0.351113,0.190089,0.122098,0.653357,0.11304,0.726109,0.90047,0.010595,0.0,0.0,0.0
1311,"01:28:38,146 --> 01:28:40,605
","No, I'm Cynthia.

",0.512236,0.284051,0.116713,0.110491,0.060156,0.340522,0.26956,0.590923,0.559733,0.145633,0.0,0.0,0.0
1312,"01:28:47,572 --> 01:28:50,365
","Excuse me, are you Annie?

",0.110878,0.372077,0.333368,0.138775,0.134924,0.691995,0.401423,0.710805,0.865906,0.184446,0.0,0.0,0.0
1313,"01:29:28,613 --> 01:29:31,031
","Great table. Thanks.

",0.034047,0.899974,0.039701,0.056043,0.009965,0.258562,0.132403,0.607229,0.468383,0.394932,0.802429,0.0,0.0
1314,"01:29:32,950 --> 01:29:34,576
","Is something wrong?

",0.515145,0.118955,0.164022,0.150449,0.156866,0.637166,0.262313,0.593942,0.511522,0.22265,0.0,0.994446,0.0
1315,"01:29:35,620 --> 01:29:38,497
","Can I get you a drink?
Some champagne?

",0.361019,0.327042,0.031902,0.155619,0.193147,0.393194,0.229803,0.666643,0.523126,0.517119,0.0,0.987926,0.0
1316,"01:29:40,208 --> 01:29:42,084
","Fine. Fine.

",0.54378,0.222911,0.120662,0.072969,0.096892,0.216528,0.129791,0.603913,0.443231,0.199984,0.0,0.0,0.0
1317,"01:29:42,710 --> 01:29:46,630
","Can we have a bottle
of Dom DeLuise.

",0.3369,0.143679,0.275417,0.27007,0.051804,0.437639,0.449268,0.35672,0.249831,0.606943,0.0,0.0,0.0
1318,"01:29:47,507 --> 01:29:49,132
","[CHUCKLING]

",0.0,0.0,0.0,0.0,0.0,0.068939,0.145665,0.461938,0.270129,0.000114,0.0,0.0,0.0
1319,"01:29:49,550 --> 01:29:51,009
","Just kidding.
It was a joke.

",0.449221,0.072163,0.022036,0.102333,0.43911,0.395548,0.09508,0.610024,0.167026,0.455578,0.0,0.994704,0.0
1320,"01:29:51,177 --> 01:29:54,179
","He meant Dom Perignon.
I got it.

",0.262184,0.490684,0.080182,0.09866,0.129622,0.128517,0.103886,0.347818,0.041453,0.631904,0.0,0.0,0.0
1321,"01:29:56,808 --> 01:29:59,935
","Ohh. Beautiful view.

",0.170809,0.769,0.045451,0.022891,0.020511,0.255721,0.277651,0.612784,0.573952,0.364419,0.0,0.0,0.0
1322,"01:30:00,103 --> 01:30:04,648
","Walter... There's something
I have to tell you.

",0.29481,0.271387,0.237665,0.200465,0.092336,0.127694,0.242643,0.921386,0.187113,0.206526,0.0,0.827288,0.0
1323,"01:30:04,857 --> 01:30:06,858
","[♪♪♪]

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,"01:30:19,288 --> 01:30:20,872
","Hey! Sorry, I have an emergency.

",0.499097,0.035618,0.361274,0.146574,0.035116,0.273898,0.276602,0.690632,0.459148,0.410162,0.0,0.0,0.0
1325,"01:30:21,040 --> 01:30:22,374
","[SHOUTING INDISTINCTLY]

",0.081484,0.496447,0.059268,0.367378,0.052988,0.08392,0.247806,0.583453,0.544878,0.015912,0.0,0.984352,0.0
1326,"01:30:22,542 --> 01:30:26,878
","SAM:
Money, money, money, see?

",0.372448,0.477973,0.00693,0.014777,0.181396,0.048549,0.129286,0.603604,0.446794,0.215394,0.0,0.0,0.0
1327,"01:31:06,502 --> 01:31:08,503
","[♪♪♪]

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,"01:31:42,288 --> 01:31:47,250
","So he could be on top of
the Empire State Building now?

",0.375082,0.348249,0.199951,0.079754,0.089686,0.710735,0.40239,0.518496,0.689887,0.86723,0.0,0.966403,0.0
1329,"01:31:47,418 --> 01:31:48,919
","No.

",0.0,0.0,0.0,0.0,0.0,0.286025,0.274434,0.599483,0.543325,0.291319,0.0,0.0,0.0
1330,"01:31:49,086 --> 01:31:50,837
","I guess he could be.

",0.660735,0.105813,0.12428,0.134201,0.055109,0.585521,0.331036,0.756841,0.086811,0.431769,0.0,0.997314,0.0
1331,"01:31:51,005 --> 01:31:53,131
","No.

",0.0,0.0,0.0,0.0,0.0,0.286025,0.274434,0.599483,0.543325,0.291319,0.0,0.0,0.0
1332,"01:31:53,758 --> 01:31:56,593
","It's not him, Walter. It's me.

",0.331005,0.313591,0.244792,0.130662,0.062593,0.382719,0.16534,0.603914,0.167091,0.059096,0.0,0.0,0.0
1333,"01:31:57,762 --> 01:31:59,554
","I can't do this.

",0.392331,0.238917,0.049609,0.185629,0.233128,0.002235,0.268426,0.512176,0.225942,0.055365,0.0,0.0,0.0
1334,"01:32:01,557 --> 01:32:08,355
","Look, Annie, I love you.
But let's leave that out of this.

",0.725019,0.091171,0.0865,0.077072,0.052853,0.870419,0.989645,0.999871,0.935578,0.468546,0.080162,0.0,0.0
1335,"01:32:09,315 --> 01:32:12,192
","I don't want to be someone
that you're settling for.

",0.420876,0.193282,0.109655,0.178403,0.215319,0.217272,0.131283,0.738287,0.175481,0.017849,0.0,0.0,0.0
1336,"01:32:12,360 --> 01:32:16,112
","I don't want to be someone
that anyone settles for.

",0.418743,0.108187,0.124062,0.184425,0.278233,0.183699,0.184117,0.769784,0.164287,0.114173,0.0,0.99699,0.0
1337,"01:32:18,115 --> 01:32:22,744
","Marriage is hard enough without
bringing such low expectations into it.

",0.271554,0.226682,0.16876,0.16367,0.220397,0.630391,0.051022,0.435427,0.595178,0.134809,0.829888,0.0,0.0
1338,"01:32:23,454 --> 01:32:24,788
","Isn't it?

",0.641928,0.120896,0.132034,0.071728,0.119231,0.18854,0.268875,0.586506,0.486336,0.21149,0.0,0.0,0.0
1339,"01:32:25,706 --> 01:32:28,291
","Walter, I don't deserve you.

",0.528517,0.233318,0.097534,0.090282,0.135658,0.116609,0.41904,0.592142,0.320781,0.247379,0.0,0.0,0.0
1340,"01:32:28,918 --> 01:32:31,711
","No, I wouldn't put it that way.

",0.149388,0.189117,0.290635,0.37194,0.133924,0.072734,0.369987,0.488665,0.020483,0.693291,0.838593,0.0,0.0
1341,"01:32:33,172 --> 01:32:35,423
","But okay.

",0.59021,0.294442,0.054795,0.103393,0.017425,0.331608,0.275691,0.601439,0.535644,0.312109,0.0,0.0,0.0
1342,"01:32:51,649 --> 01:32:52,899
","You okay?

",0.239747,0.404522,0.182385,0.161892,0.07872,0.342975,0.277324,0.601307,0.546204,0.401686,0.0,0.0,0.0
1343,"01:32:53,651 --> 01:32:55,360
","Yeah.

",0.0,0.0,0.0,0.0,0.0,0.271792,0.274537,0.599541,0.543072,0.337379,0.0,0.0,0.0
1344,"01:32:57,113 --> 01:32:58,488
","[SIGHS]

",0.0,0.0,0.0,0.0,0.0,0.288645,0.274434,0.599483,0.543325,0.290412,0.0,0.0,0.0
1345,"01:32:59,240 --> 01:33:00,282
","[GASPS]

",0.0,0.0,0.0,0.0,0.0,0.289796,0.274434,0.599483,0.543325,0.290876,0.0,0.0,0.0
1346,"01:33:00,866 --> 01:33:03,451
","What?
Look.

",0.398937,0.430762,0.079925,0.079627,0.098283,0.302377,0.135648,0.614792,0.457048,0.270067,0.0,0.0,0.0
1347,"01:33:04,412 --> 01:33:06,413
","[♪♪♪]

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,"01:33:11,627 --> 01:33:14,671
","It's a sign.
Who needed a sign?

",0.383154,0.101584,0.18399,0.258378,0.169286,0.424955,0.122416,0.598416,0.290864,0.405225,0.0,0.0,0.0
1349,"01:33:14,880 --> 01:33:19,759
","Walter, I have to go.

",0.546962,0.082897,0.301685,0.091491,0.054356,0.012125,0.387284,0.68469,0.408801,0.491236,0.0,0.0,0.955584
1350,"01:33:19,969 --> 01:33:21,386
","[SIREN WAILING]

",0.374648,0.254636,0.239976,0.083626,0.101232,0.540598,0.2715,0.5956,0.536587,0.192241,0.0,0.0,0.0
1351,"01:33:22,305 --> 01:33:23,680
","[WHISTLES]

",0.0,0.0,0.0,0.0,0.0,0.289887,0.274434,0.599483,0.543325,0.29095,0.0,0.0,0.0
1352,"01:33:32,815 --> 01:33:35,984
","Jonah!

",0.0,0.0,0.0,0.0,0.0,0.290317,0.274434,0.599483,0.543325,0.291032,0.0,0.0,0.0
1353,"01:33:36,235 --> 01:33:37,360
","Jonah!

",0.0,0.0,0.0,0.0,0.0,0.290317,0.274434,0.599483,0.543325,0.291032,0.0,0.0,0.0
1354,"01:33:38,613 --> 01:33:41,656
","Dad! Dad!
Jonah?

",0.476803,0.309999,0.133512,0.096033,0.062812,0.113146,0.129702,0.603891,0.444761,0.194919,0.0,0.0,0.0
1355,"01:33:42,950 --> 01:33:44,951
","[♪♪♪]

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,"01:33:54,837 --> 01:33:59,049
","What if something happened to you?
What if I couldn't get to you?

",0.29631,0.035257,0.61538,0.069981,0.049909,0.010853,0.308704,0.871939,0.277965,0.531105,0.942817,0.959646,0.0
1357,"01:33:59,216 --> 01:34:02,010
","I'm sorry. I'm sorry.

",0.562631,0.04459,0.022395,0.348192,0.068455,0.135264,0.129794,0.603747,0.441963,0.165416,0.0,0.0,0.0
1358,"01:34:03,929 --> 01:34:06,264
","What would I have done?

",0.44686,0.327873,0.071762,0.208739,0.027029,0.291875,0.47844,0.785897,0.171962,0.453247,0.0,0.0,0.0
1359,"01:34:06,724 --> 01:34:09,601
","You are my family.
You're all I've got.

",0.135923,0.728111,0.052434,0.117249,0.023815,0.050428,0.246104,0.762959,0.834054,0.140054,0.0,0.0,0.986725
1360,"01:34:09,769 --> 01:34:12,187
","I thought she'd be here.
I thought she'd come.

",0.40744,0.449089,0.097406,0.067226,0.039787,0.110992,0.146405,0.768139,0.17545,0.02416,0.978091,0.983475,0.0
1361,"01:34:12,355 --> 01:34:14,272
","We're doing okay, aren't we?
I mean, are we okay?

",0.507089,0.252446,0.181272,0.115926,0.030537,0.294482,0.19446,0.677078,0.321385,0.251652,0.0,0.0,0.0
1362,"01:34:14,440 --> 01:34:16,858
","Aren't we all right? So far,
have I done anything stupid?

",0.360292,0.100072,0.062152,0.521618,0.059038,0.011923,0.219273,0.669862,0.045165,0.006744,0.939283,0.994736,0.0
1363,"01:34:17,026 --> 01:34:18,068
","No.

",0.0,0.0,0.0,0.0,0.0,0.286025,0.274434,0.599483,0.543325,0.291319,0.0,0.0,0.0
1364,"01:34:18,235 --> 01:34:20,028
","Have I screwed it up
for the both of us?

",0.262451,0.36301,0.119546,0.163781,0.205596,0.670658,0.865303,0.450218,0.029217,0.640149,0.0,0.0,0.0
1365,"01:34:20,196 --> 01:34:22,030
","No.

",0.0,0.0,0.0,0.0,0.0,0.286025,0.274434,0.599483,0.543325,0.291319,0.0,0.0,0.0
1366,"01:34:36,379 --> 01:34:37,587
","[HORNS HONKING]

",0.225325,0.574371,0.111429,0.089822,0.057074,0.447399,0.272953,0.597282,0.549457,0.2975,0.0,0.0,0.0
1367,"01:34:38,923 --> 01:34:40,924
","[♪♪♪]

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,"01:35:14,125 --> 01:35:17,335
","Observation deck?
Sorry, ma'am, but it's too late.

",0.538863,0.159642,0.121789,0.187068,0.055668,0.178061,0.192375,0.699269,0.487096,0.676446,0.0,0.0,0.0
1369,"01:35:17,503 --> 01:35:20,839
","Oh. No, please.
I really need to get up there.

",0.848898,0.079269,0.046995,0.059789,0.055394,0.005837,0.293199,0.753642,0.164089,0.015423,0.0,0.0,0.0
1370,"01:35:21,006 --> 01:35:23,466
","We're closing up.
No more runs tonight.

",0.424013,0.435811,0.125359,0.061083,0.025667,0.070572,0.174193,0.503755,0.489969,0.31191,0.0,0.0,0.0
1371,"01:35:29,181 --> 01:35:31,307
","Listen...

",0.0,0.0,0.0,0.0,0.0,0.292733,0.274434,0.599483,0.543326,0.290287,0.0,0.0,0.0
1372,"01:35:31,475 --> 01:35:34,769
","can I just take a look? There's
someone I was supposed to meet.

",0.461305,0.069235,0.159068,0.303158,0.091649,0.087268,0.016063,0.838176,0.004558,0.022279,0.0,0.998113,0.0
1373,"01:35:34,937 --> 01:35:40,358
","He's probably not there, but if I don't
at least look, I'll always wonder about it.

",0.815863,0.03935,0.073727,0.054795,0.123248,0.234877,0.030218,0.767445,0.007055,0.054846,0.694442,0.974629,0.0
1374,"01:35:40,526 --> 01:35:43,862
","Cary Grant, right?
You know that movie?

",0.289952,0.507882,0.127246,0.087194,0.04505,0.743983,0.354142,0.872797,0.829712,0.837806,0.951229,0.0,0.0
1375,"01:35:44,488 --> 01:35:46,823
","It's one of my wife's favourites.

",0.411233,0.305727,0.068791,0.20635,0.11721,0.247221,0.215548,0.225589,0.036871,0.005719,0.0,0.0,0.0
1376,"01:35:55,791 --> 01:35:58,501
","Maybe when we get home,
we'll get a dog.

",0.294188,0.418275,0.234145,0.053426,0.062011,0.00134,0.386866,0.828312,0.163863,0.487105,0.0,0.983475,0.0
1377,"01:35:58,669 --> 01:36:00,378
","JONAH:
Okay.

",0.260313,0.497132,0.109674,0.13066,0.073311,0.232842,0.129796,0.604032,0.444056,0.208444,0.0,0.0,0.0
1378,"01:36:00,546 --> 01:36:02,255
","SAM:
What do you mean, okay?

",0.399308,0.295185,0.182335,0.049767,0.154144,0.107153,0.182547,0.658662,0.419667,0.454265,0.952933,0.0,0.0
1379,"01:36:02,423 --> 01:36:05,759
","Wouldn't you like to have a dog?
JONAH: Sure.

",0.28171,0.337838,0.128875,0.098372,0.254918,0.066004,0.072296,0.887608,0.563427,0.560739,0.643758,0.994704,0.0
1380,"01:36:18,230 --> 01:36:21,191
","I'm sorry, ma'am. Empty.

",0.817545,0.035564,0.054955,0.108121,0.053583,0.067709,0.130522,0.607614,0.432818,0.143614,0.0,0.0,0.0
1381,"01:36:23,444 --> 01:36:27,864
","Can I take a minute?
Go ahead.

",0.641376,0.10844,0.079348,0.16797,0.048298,0.000737,0.160023,0.609874,0.132064,0.237763,0.0,0.0,0.0
1382,"01:36:48,135 --> 01:36:50,136
","[♪♪♪]

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,"01:37:41,772 --> 01:37:44,232
","I left it by the telescopes.

",0.42674,0.092145,0.088103,0.084559,0.414712,0.472751,0.553957,0.237855,0.000417,0.694347,0.0,0.0,0.0
1384,"01:38:10,384 --> 01:38:12,844
","It's you.
It's me.

",0.190458,0.36804,0.32429,0.127636,0.048958,0.355839,0.232277,0.643507,0.391053,0.193617,0.0,0.0,0.0
1385,"01:38:13,012 --> 01:38:16,180
","I saw you in the street.

",0.248532,0.234407,0.158654,0.098152,0.331886,0.356178,0.29028,0.656969,0.622517,0.693637,0.0,0.0,0.0
1386,"01:38:16,348 --> 01:38:20,602
","Are you Annie?
Yes.

",0.145565,0.581398,0.170495,0.103271,0.07965,0.580667,0.169688,0.666039,0.584315,0.500884,0.0,0.0,0.0
1387,"01:38:23,480 --> 01:38:25,231
","You're Annie?

",0.337608,0.48718,0.068395,0.087674,0.104101,0.335216,0.273238,0.601595,0.558586,0.275558,0.0,0.0,0.97759
1388,"01:38:28,110 --> 01:38:32,238
","This must be yours.
I'm Jonah.

",0.11298,0.381787,0.453999,0.040325,0.083186,0.84541,0.1554,0.7413,0.449213,0.089642,0.0,0.0,0.971165
1389,"01:38:32,406 --> 01:38:34,741
","This is my dad.
His name is Sam.

",0.701161,0.081869,0.091681,0.055244,0.134597,0.489911,0.112864,0.610095,0.520072,0.257992,0.0,0.0,0.0
1390,"01:38:34,909 --> 01:38:36,492
","Hi, Jonah.

",0.101276,0.775108,0.048593,0.106608,0.01061,0.314422,0.274445,0.599547,0.543911,0.301915,0.0,0.0,0.0
1391,"01:38:38,537 --> 01:38:39,829
","Sam.

",0.0,0.0,0.0,0.0,0.0,0.286678,0.274434,0.599483,0.543325,0.290269,0.0,0.0,0.0
1392,"01:38:44,585 --> 01:38:46,502
","And who's this?
Howard.

",0.325908,0.275062,0.14802,0.182739,0.168167,0.270376,0.116676,0.686671,0.674559,0.032607,0.0,0.0,0.0
1393,"01:38:46,670 --> 01:38:49,589
","Oh, Howard. Hello, Howard.

",0.220361,0.525036,0.15039,0.116537,0.034044,0.12864,0.129888,0.60599,0.445793,0.196974,0.0,0.0,0.0
1394,"01:38:56,096 --> 01:38:57,513
","[GUARD CLEARING THROAT]

",0.191679,0.144022,0.274564,0.034591,0.428934,0.363431,0.274381,0.599312,0.542521,0.295472,0.0,0.0,0.0
1395,"01:39:04,855 --> 01:39:06,230
","We'd better go.

",0.494858,0.323567,0.145246,0.06005,0.018304,0.018941,0.280741,0.599622,0.487334,0.391428,0.0,0.0,0.0
1396,"01:39:13,906 --> 01:39:14,948
","Shall we?

",0.187683,0.389864,0.339751,0.073518,0.082718,0.373799,0.274921,0.600096,0.539648,0.334064,0.0,0.0,0.0
1397,"01:39:38,305 --> 01:39:40,306
","[JIMMY DURANTE'S
""MAKE SOMEONE HAPPY"" PLAYS]

",0.021299,0.929608,0.010275,0.031162,0.043631,0.001495,0.026894,0.695684,0.666022,0.211346,0.0,0.994704,0.0
1398,"01:39:47,439 --> 01:39:50,858
","♪ It's so important
To make someone happy ♪

",0.035774,0.888713,0.010141,0.030255,0.068609,7.2e-05,0.082655,0.736258,0.333961,0.058098,0.0,0.991679,0.0
1399,"01:39:51,777 --> 01:39:55,154
","♪ Make just one someone happy ♪

",0.006008,0.920033,0.002124,0.075616,0.033898,0.004296,0.190466,0.751052,0.388134,0.145805,0.0,0.997314,0.0
1400,"01:39:55,948 --> 01:40:02,078
","♪ Make just one heart to heart you
You sing to ♪

",0.09624,0.788423,0.019971,0.120202,0.010231,0.022037,0.185131,0.686207,0.330045,0.215936,0.0,0.902459,0.0
1401,"01:40:02,371 --> 01:40:06,708
","Sam, it's nice to meet you.

",0.109305,0.822832,0.065988,0.021228,0.034391,0.078969,0.352813,0.789267,0.598129,0.553331,0.0,0.0,0.0
1402,"01:40:08,127 --> 01:40:12,088
","♪ One face that lights
When it nears you ♪

",0.290135,0.079989,0.471225,0.162984,0.085647,0.093815,0.404659,0.645141,0.637864,0.761768,0.0,0.0,0.0
1403,"01:40:12,423 --> 01:40:19,137
","♪ One girl you're
You're everything to ♪

",0.336271,0.536334,0.043257,0.056784,0.081215,0.086592,0.100973,0.643488,0.621779,0.155773,0.0,0.0,0.0
1404,"01:40:20,264 --> 01:40:24,183
","♪ Fail if you win it ♪

",0.495431,0.190338,0.220643,0.092501,0.064492,0.054188,0.461019,0.599339,0.361754,0.81716,0.0,0.0,0.961633
1405,"01:40:25,019 --> 01:40:28,271
","♪ Comes and goes in a minute ♪

",0.213212,0.558262,0.102777,0.084532,0.167822,0.22007,0.244512,0.473917,0.605367,0.296628,0.0,0.0,0.0
1406,"01:40:29,189 --> 01:40:35,737
","♪ Where's the real stuff in life
To cling to ♪

",0.23942,0.434011,0.061651,0.224377,0.091526,0.01344,0.031631,0.397497,0.063451,0.053165,0.0,0.0,0.942754
1407,"01:40:36,864 --> 01:40:41,075
","♪ Love is the answer ♪

",0.216652,0.534718,0.188506,0.102284,0.01388,0.716714,0.41097,0.63893,0.658404,0.662041,0.982476,0.0,0.0
1408,"01:40:41,869 --> 01:40:45,329
","♪ Someone to love is the answer ♪

",0.386561,0.268906,0.267636,0.083934,0.042083,0.2891,0.409268,0.724244,0.591264,0.441731,0.955445,0.946222,0.0
1409,"01:40:46,123 --> 01:40:49,292
","♪ Once you've found her ♪

",0.235185,0.453573,0.1065,0.1197,0.133135,0.334757,0.273602,0.606478,0.528663,0.300437,0.920855,0.0,0.0
1410,"01:40:50,210 --> 01:40:53,629
","♪ Build your world around her ♪

",0.274951,0.533314,0.058404,0.052401,0.128641,0.44633,0.266424,0.572074,0.536039,0.378508,0.235443,0.968123,0.0
1411,"01:40:54,548 --> 01:40:58,176
","♪ Make someone happy ♪

",0.007753,0.942139,0.003008,0.012294,0.053624,0.025063,0.265716,0.620595,0.565657,0.285581,0.0,0.994446,0.0
